Title,Publication Number,Status,Country,File Year,Grant Year,Priority Year,Publication Year,Expiration Year,Ultimate Parent,Normalized Assignee,origin,fixed,floating,gravity-based,jacket,monopile,tripod,tripile,suction bucket,tlp,spar,semi-submersible,Region
Wheel hub docking device applicable to single vane installation of offshore wind turbine,WO2019047195,Expired,WO,2017.0,,2017.0,2019.0,2020.0,Dalian University Of Technology,Dalian University Of Technology,True,False,False,False,False,False,False,False,False,False,False,False,Other
Stabilization device for installation of tower of offshore wind turbine,WO2019047196,Expired,WO,2017.0,,2017.0,2019.0,2020.0,Dalian University Of Technology,Dalian University Of Technology,True,False,False,False,False,False,False,False,False,False,False,False,Other
Wind power plant,RU2017130329,Expired,RU,2015.0,2019.0,2015.0,2019.0,2019.0,Quick Response Kk,Quick Response Kk,False,True,True,False,False,False,False,False,False,False,False,False,EAPO
Oil level error prevention equipment for hydraulic unit and wind turbine having the same,KR101949531,Active,KR,2012.0,2019.0,2012.0,2019.0,2032.0,"Hyundai Heavy Industries Co., Ltd.","Hyundai Heavy Industries Co., Ltd.",False,False,False,False,False,False,False,False,False,False,False,False,East Asia
"Autonomous sustainable wind unit, multi-blade reticular rotor, accumulator and energy converter and applications",ES2703854,Active,ES,2017.0,,2016.0,2019.0,2037.0,,,False,True,True,False,True,False,False,False,False,False,False,False,Europe
Wind energy plant,DK2059673,Active,DK,2007.0,2019.0,2006.0,2019.0,2027.0,Senvion Se,Senvion Gmbh,False,False,False,False,False,False,False,False,False,False,False,False,Europe
A kind of semisubmersible-type floatation type blower foundation suitable for big megawatt-level wind unit,CN109458304,Active,CN,2018.0,,2018.0,2019.0,2038.0,"Shanghai Wind Power Co., Ltd.","Shanghai Wind Power Co., Ltd.",True,True,False,False,False,False,False,False,False,False,False,False,East Asia
"Configuration analysis method, device, equipment and the medium of marine wind electric field isolated network state",CN109462259,Active,CN,2018.0,,2018.0,2019.0,2038.0,"Guangdong Electric Power Design Institute Of China Energy Engineering Group Co., Ltd.","Guangdong Electric Power Design Institute Of China Energy Engineering Group Co., Ltd.",True,False,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of sea pitching heaving manifold type wave energy-wind energy integrated generating device,CN109441703,Expired,CN,2018.0,,2018.0,2019.0,2020.0,Jiangsu University,Jiangsu University Of Science And Technology,True,True,False,False,True,False,False,False,False,False,False,False,East Asia
Marine wave energy-wind energy integrated system and integrated electricity-generating method,CN109441727,Active,CN,2018.0,,2018.0,2019.0,2038.0,Dalian University Of Technology,Dalian University Of Technology,True,False,True,False,False,False,False,False,False,False,False,False,East Asia
A kind of vertical axis floating blower of box foundation,CN109441732,Active,CN,2018.0,,2018.0,2019.0,2038.0,China Cssc Holdings Limited,China State Shipbuilding Corporation,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of novel multi-functional workboat in sea,CN109441735,Active,CN,2018.0,,2018.0,2019.0,2038.0,"China Nuclear Industry Zhongyuan Construction Co., Ltd.","China Nuclear Industry Zhongyuan Construction Co., Ltd.",True,True,False,False,True,False,False,False,False,False,False,False,East Asia
A kind of energy acquisition conversion system,CN109441744,Active,CN,2018.0,,2018.0,2019.0,2038.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
"The device of different size and the power in direction, driver and universal machenical coupling",CN106461043,Active,CN,2015.0,2019.0,2014.0,2019.0,2035.0,,,False,False,True,False,False,False,False,False,False,False,False,True,East Asia
A kind of wind power generating set power control cabinet and its remove control condensation method,CN106988960,Active,CN,2017.0,2019.0,2017.0,2019.0,2037.0,"Shenzhen Hopewind Electric Co., Ltd.","Shenzhen Hopewind Electric Co., Ltd.",False,False,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of desalination plant,CN108408836,Active,CN,2018.0,2019.0,2018.0,2019.0,2038.0,"Ningbo Yinzhou Zhixin Mechanical And Electrical Design Co., Ltd.","Ningbo Yinzhou Zhixin Mechanical And Electrical Design Co., Ltd.",False,False,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of semifloating shock reducing type vertical axis aerogenerator group,CN104775989,Active,CN,2015.0,2019.0,2015.0,2019.0,2035.0,,,False,False,False,False,False,False,False,False,False,False,False,False,East Asia
Weather maintenance system for offshore wind turbine maintenance program,CN105050935,Active,CN,2014.0,2019.0,2013.0,2019.0,2034.0,,,False,True,False,False,False,True,False,False,False,False,False,False,East Asia
"Plataforma semi-sumergible para soportar una turbina eólica que comprende una base, al menos tres vigas inferiores que se extienden radialmente de la base, columnas verticales en cada extremo de las vigas inferiores y vigas superiores que unen una columna central con el extremo superior de las vigas inferiores.",CL2016000674,Active,CL,2016.0,,2013.0,2016.0,2031.0,University Of Maine,University Of Maine System Board Trustees,False,False,True,False,False,False,False,False,False,False,False,True,South America
Self-floating wind aerator,CN106376515,Active,CN,2016.0,2019.0,2016.0,2019.0,2036.0,,,True,False,True,False,False,False,False,False,False,False,False,False,East Asia
A kind of far-reaching extra large cage culture comprehensive platform,CN106417128,Active,CN,2016.0,2019.0,2016.0,2019.0,2036.0,Ocean University Of China,Ocean University Of China,False,False,False,False,False,False,False,False,False,False,False,False,East Asia
"Obra flotante que comprende una base de flotación, al menos un fuste, medios de empuje y al menos tres cables de retención; y un procedimiento",CL2016003036,Active,CL,2016.0,,2014.0,2017.0,2032.0,Esteyco S.a.,Esteyco Sap,False,False,True,False,False,False,False,False,False,False,False,True,South America
Turbina de viento flotante que tiene turbinas de eje vertical gemelas con eficiencia mejorada,CL2018002524,Active,CL,2018.0,,2016.0,2019.0,2034.0,Centre National De La Recherche Scientifique,Centre National De La Recherche Scientifique,False,False,True,False,False,False,False,False,False,False,False,False,South America
Levitation generator,JP3188414,Active,JP,2013.0,2014.0,2013.0,2014.0,2023.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Reliability analysis method of monopile for offshore wind turbines using response surface method,KR101512621,Active,KR,2013.0,2015.0,2013.0,2015.0,2033.0,,,True,True,False,False,False,True,False,False,False,False,False,False,East Asia
Marine wind power generator,KR101518790,Active,KR,2012.0,2015.0,2012.0,2015.0,2032.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Manufacturing method for the offshore wind turbine structure,KR101518855,Active,KR,2013.0,2015.0,2013.0,2015.0,2033.0,,,True,True,False,False,False,False,False,False,False,False,False,False,East Asia
Outer ring wing vehicle,JP3200141,Active,JP,2015.0,2015.0,2015.0,2015.0,2025.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of multiterminal vsc-hvdc grid-connected transmission system control method being applied to wind energy turbine set,CN103457287,Active,CN,2013.0,2016.0,2013.0,2016.0,2033.0,,,True,True,False,False,False,False,False,False,False,False,False,False,East Asia
Electric automobile attached wing invisible air conditioner,CN103115404,Active,CN,2011.0,2016.0,2011.0,2016.0,2031.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Supporter for portable phone,KR200224886,Expired,KR,2000.0,2001.0,2000.0,2001.0,2010.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Little waves aerator with natural wind,KR200236847,Expired,KR,2001.0,2001.0,2001.0,2001.0,2011.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Water purifying apparatus,KR200277012,Expired,KR,2002.0,2002.0,2002.0,2002.0,2012.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
A windmill spinning horizontally,KR930020010,Expired,KR,1992.0,1995.0,1992.0,1993.0,2008.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Abundant varieties of plants,KR19990004222,Expired,KR,1997.0,2000.0,1997.0,1999.0,2017.0,Tong Yeong Agriculture Corporation,Tong Yeong Agriculture Corporation,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Shore-mounted fan and offshore fan damping and liquefaction foundation,TW201900986,Active,TW,2017.0,2018.0,2017.0,2019.0,2037.0,Applied Sciences National Kaohsiung University Of,Applied Sciences National Kaohsiung University Of,True,True,False,False,False,False,False,False,False,False,False,False,East Asia
Auxiliary power wind turbine,TWM571908,Active,TW,2018.0,2018.0,2018.0,2018.0,2028.0,,,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
A device and a ship for maintaining an offshore wind turbine,TW201903282,Expired,TW,2018.0,2019.0,2017.0,2019.0,2019.0,Eni S.p.a.,Saipem Sa,False,True,False,False,False,False,False,False,False,False,False,False,East Asia
Structural health monitoring system and method for offshore wind support structure,TWI647386,Active,TW,2017.0,2019.0,2017.0,2019.0,2037.0,Ship And Ocean Industries R Amp;d Center,Ship And Ocean Industries R Amp;d Center,True,True,False,False,False,False,False,False,False,False,False,False,East Asia
Floating offshore wind turbine combined with farm,KR101957037,Active,KR,2017.0,2019.0,2017.0,2019.0,2037.0,University Of Ulsan Foundation For Industry Cooperation,University Of Ulsan Foundation For Industry Cooperation,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Installation method of offshore windmill,JP6484078,Active,JP,2015.0,2019.0,2015.0,2019.0,2035.0,Kajima Corporation,Kajima Corp,False,False,False,False,False,False,False,False,False,False,False,False,East Asia
Bird repeller,GB2566705,Expired,GB,2017.0,,2017.0,2019.0,2020.0,Isbister Alison,Isbister Alison,True,True,False,False,False,False,False,False,False,False,False,False,Europe
"Elastic, hydraulic or pneumatic pressure-accumulator bearing and the use thereof in wind power turbines",EP2732157,Active,EP,2012.0,2019.0,2011.0,2019.0,2032.0,Esm Energie- Und; Schwingungstechnik Mitsch Gmbh,Esm Energie- Und; Schwingungstechnik Mitsch Gmbh,False,True,False,False,False,True,False,False,False,False,False,False,Europe
Transitioning wind turbine,WO2019055159,Expired,WO,2018.0,,2017.0,2019.0,2020.0,,,True,True,False,False,False,False,False,False,False,False,False,False,Other
Hoisting crane for use on an offshore vessel and method of operation,NL2018912,Active,NL,2017.0,2018.0,2017.0,2018.0,2037.0,Itrec B.v.,Itrec B.v.,True,True,False,False,False,False,False,False,False,False,False,False,Europe
Flywheel energy storage device and method of use thereof,JP2019507290,Active,JP,2017.0,,2016.0,2019.0,2037.0,"Niore Ip, S.r.o.","Niore Ip, S.r.o.",False,False,False,False,False,False,False,False,False,False,False,False,East Asia
Perpetual movement or engine with gravity providing electricity,FR3071017,Active,FR,2017.0,,2017.0,2019.0,2023.0,,,False,True,False,False,False,False,False,False,False,False,False,False,Europe
Method for creating hydroelectric energy,FR3071018,Active,FR,2018.0,,2017.0,2019.0,2038.0,,,True,True,False,False,False,False,False,False,False,False,False,False,Europe
Apparatus and procedure for installing offshore foundations,DK3196363,Active,DK,2016.0,2019.0,2016.0,2019.0,2036.0,E.on Se,E.on Climate & Renewables Gmbh,False,True,True,False,False,False,False,False,False,False,False,False,Europe
A kind of marine desalination equipment,CN208617409,Active,CN,2018.0,2019.0,2018.0,2019.0,2028.0,China Three Gorges University,China Three Gorges University,True,False,False,False,False,False,False,False,False,False,False,False,East Asia
Float tension leg type wind power foundation structure,CN208618436,Active,CN,2018.0,2019.0,2018.0,2019.0,2028.0,"Mianyang Xuyang New Energy Technology Co., Ltd.","Mianyang Xuyang New Energy Technology Co., Ltd.",True,False,True,False,False,False,False,False,False,True,False,False,East Asia
Floatation type wind power foundation structure,CN208618437,Active,CN,2018.0,2019.0,2018.0,2019.0,2028.0,"Mianyang Xuyang New Energy Technology Co., Ltd.","Mianyang Xuyang New Energy Technology Co., Ltd.",True,True,True,False,True,False,False,False,False,False,False,False,East Asia
"Marine wind electric field integrated monitoring method, apparatus, computer equipment and medium",CN109494877,Active,CN,2018.0,,2018.0,2019.0,2038.0,"Guangdong Electric Power Design Institute Of China Energy Engineering Group Co., Ltd.","Guangdong Electric Power Design Institute Of China Energy Engineering Group Co., Ltd.",True,True,False,False,False,False,False,False,False,False,False,False,East Asia
A kind of counter weight type negative pressure cartridge type offshore wind turbine foundation,CN208604618,Active,CN,2018.0,2019.0,2018.0,2019.0,2028.0,"Fujian Provincial Investigation, Design & Research Institute Of Water Conservancy & Hydropower","Fujian Provincial Investigation, Design & Research Institute Of Water Conservancy & Hydropower",True,True,False,False,True,False,False,False,False,False,False,False,East Asia
A kind of offshore wind turbine single-pile foundation with tension type mooring system,CN208604620,Active,CN,2018.0,2019.0,2018.0,2019.0,2028.0,Shanghai Jiaotong University,Shanghai Jiao Tong University,True,True,False,False,False,True,False,False,False,False,False,False,East Asia
